Vehicle Type,Distance (km),Is Weekend,Weather Code,Traffic Code,Day of Week,Month,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Delayed
2,-1.7316215550221712,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.7861195193351672,0,0,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,-1.6624845003487432,1,0,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.331596197885253,0,2,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.004486706777244464,1,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-1.090183325552033,1,0,1,5,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1.6042413329707326,1,0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.30984203158488505,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.4665961787740303,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-1.151638485261747,1,0,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0.32712629525324205,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.6632091999157396,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-0.6254286802473222,0,0,2,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.5326169855325976,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.4813931496776805,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.14468128986502912,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-0.7233728410346787,0,0,3,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1.5351042782973046,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.1586914250753073,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,-0.2701410381755392,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.10051039382367231,1,0,2,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-1.455073336328459,1,0,3,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3,-0.3949718313358954,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.279743406880182,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.064588211769808,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1.6272870178618752,0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.8885335827545346,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.8091652042263099,1,0,2,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.26183018806167113,0,0,2,4,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,0.48844608949124085,1,2,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.05057807655952983,0,0,3,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.5120585934061619,0,0,1,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,-0.41609704248610957,1,0,1,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.3680851989628956,0,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.6580145977167322,1,0,2,6,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.5799041294888152,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-0.869328845345249,0,0,1,3,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-1.7124168176128856,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.238059803603532,1,0,2,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1.212464689821307,0,1,1,3,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,1.2527946383808066,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.3463310326625276,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.4870924347740906,0,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.669599576288679,0,0,1,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.6977777272524536,0,0,1,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.6286406725790256,0,1,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-0.4967569396051089,0,0,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0.4461956671908126,0,1,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.09282849885995809,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.35656235651732426,0,0,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.6459249362473826,0,0,2,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,-0.09729840149196907,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.2009418473757356,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.39050192870388445,1,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-1.0767400093655333,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.3219316930542346,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,-1.1593203802254612,0,0,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,-0.635031048951965,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,-0.2432544058025394,0,0,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-1.0440919557697477,0,1,2,2,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-0.4929159921232518,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1.0280992106921654,0,2,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,-1.1612408539663897,1,0,3,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1.6637760189395179,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0.947439313573166,0,0,1,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.7765171506305244,0,0,1,2,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1.3891482739867342,0,0,3,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.5537421966828118,0,0,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,0.6324816200608826,1,0,1,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,-0.4410632011181808,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.6094359351697399,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1.5619909106703043,1,0,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.969193479873534,0,0,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1.671457913903232,0,0,2,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.3834489888903241,1,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,-1.3609701230229596,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,-1.7316215550221712,1,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-1.3878567553959595,0,0,3,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,-0.24517487954346795,1,1,2,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.6637760189395179,0,0,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,-0.9960801122465338,0,2,2,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.6984066824026074,0,2,2,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.7656232633351069,1,0,2,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1.3142497980905203,0,1,2,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2,0.6209587776153113,1,1,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0.09090802511902954,0,0,2,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0.9032684175318092,1,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.4154680873359557,0,2,3,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.9826367960600338,0,0,3,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.40778619237224145,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-1.1420361165571042,0,0,2,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,0.1773293434608146,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.44298367485910933,1,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.7886689482262497,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0.6920163060296679,0,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1.385307326504877,1,1,1,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-0.48907504464139473,0,0,1,4,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-1.4281867039554592,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.6881753585478108,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1.5101381196652333,0,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,-1.6855301852398858,0,0,3,4,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.12034408638311175,1,0,3,5,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1.1490890563706646,1,0,2,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.320011219313306,1,0,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0.6574477786929539,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2,-1.6163931305664578,0,0,1,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.3142497980905203,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.42185846370889524,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-0.8155555805992494,0,0,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.09729840149196907,0,1,3,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.2848758729528138,0,0,1,3,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0.07938518267345819,0,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,0.1965340808701002,0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0.18501123842452882,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.1958093813031037,1,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.8533361002676667,1,2,2,6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,-1.6336773942348148,1,0,1,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.5178821507553231,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3,1.3430569042044487,0,0,1,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.8936660488271664,1,2,2,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.8654878978633919,0,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.6465538913975364,1,1,1,5,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.6874506589808143,0,0,1,1,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.8942950039773203,1,1,1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.433319170028091,1,0,2,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.06272987415525504,1,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1.2047827948575927,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.1439565902980326,0,1,2,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1.719469757426446,1,0,1,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,-0.7252933147756072,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-0.7963508431899639,0,0,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.6478454099883111,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0.02561191792745859,0,1,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,1.337295482981663,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.7117878624627318,0,0,3,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.13954882379239733,0,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,1.033860631914951,0,0,2,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.8097941593764637,0,0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0.8783022588997379,1,0,2,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1.247033217158021,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.617746785283608,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1.4736491185875906,0,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.7220191863175285,1,0,1,6,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-0.3642442514810385,0,0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.9416778923503804,1,0,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,-0.3642442514810385,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.10051039382367231,0,0,1,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.6043034690971082,1,0,2,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1.4525239074373766,0,1,3,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,-1.2054117500077466,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.7771461057806783,0,0,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1.2067032685985213,0,1,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0.4826846682684552,0,0,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1.3180907455723776,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-1.4109024402871022,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,-0.5274845194599659,1,1,2,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-1.4992442323698159,0,2,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-1.282230699644889,1,0,2,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-1.238059803603532,1,1,2,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,-0.8501241079359635,1,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-1.4358685989191733,0,0,2,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.5779836557478866,0,1,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-1.5856655507116009,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.1946136071291716,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0.5671855128693117,0,0,1,2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,-0.6715200500296077,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.5409278356464657,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.5025183608278946,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0.678572989843168,0,0,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.0549858430651653,0,0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.8193965280811065,0,2,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0.33672866395788487,0,0,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.8187675729309527,0,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.0498533769925333,0,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-0.3104709867350389,0,0,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,0.7093005696980249,1,0,3,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1.5120585934061619,0,0,1,4,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,0.4769232470456695,1,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.11650313890125463,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.6555273049520254,1,0,2,6,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.7496305182575246,1,0,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,1.0069739995419513,0,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.16259450868354,1,0,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-0.6292696277291794,0,0,2,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.8424422129722492,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,-1.3532882280592453,0,1,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.007602954692105,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.02561191792745859,1,1,3,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-0.9154202151275344,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,1.6810602826078749,1,0,1,5,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.433319170028091,1,0,1,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.615764175416304,0,0,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1.0357811056558797,1,0,1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,-0.5505302043511086,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,1.3872278002458056,1,0,2,6,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-1.5434151284111726,1,0,2,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-1.3782543866913166,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.524210391001887,0,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.08577555904639772,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3,0.1946136071291716,1,0,1,6,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.5556626704237404,0,1,2,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.813006151708167,0,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-0.08385508530546916,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,-1.2438212248263176,1,1,2,6,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.385307326504877,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.15620413231060049,1,0,3,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,-1.6855301852398858,0,1,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0.35785387510809896,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0.2368640294295999,0,1,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,-0.11842361264218319,0,0,3,1,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2,1.0626677380288794,0,1,3,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.24901582702532507,0,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3,-0.1760378248700399,1,0,2,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.5076508269005264,0,0,1,4,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.2054117500077466,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.8962154777182488,1,0,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,-1.0709785881427476,0,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.21828824717046816,0,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.216934592453318,0,2,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,-1.3628905967638882,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.3335166716261816,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0.6555273049520254,0,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.8264494678946669,0,0,1,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.331596197885253,1,0,2,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0.933995997386666,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.2368640294295999,0,0,3,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-0.6446334176566079,0,0,1,3,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,0.40778619237224145,1,2,2,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1.4064325376550912,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.0684912953780407,0,0,2,2,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3,0.1946136071291716,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.800191790671821,1,0,1,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
