Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Delay Duration,Shipment Duration,Is Weekend,Weather Code,Traffic Code,Distance_Traffic,Traffic_Weather,Day of Week,Month,Quarter
SHIP005699,Mumbai,Kolkata,2023-10-11,2023-10-16,2023-10-22,Lorry,1749,Clear,Moderate,Yes,6,5,0,0,2,3498,0,2,10,4
SHIP005700,Jaipur,Bangalore,2023-06-20,2023-06-30,2023-06-24,Container,1358,Clear,Moderate,Yes,-6,10,0,0,2,2716,0,1,6,2
SHIP005701,Lucknow,Delhi,2023-10-01,2023-10-03,2023-10-02,Container,225,Clear,Moderate,Yes,-1,2,1,0,2,450,0,6,10,4
SHIP005702,Ahmedabad,Mumbai,2023-01-14,2023-01-20,2023-01-22,Trailer,1802,Fog,Light,Yes,2,6,1,2,1,1802,2,5,1,1
SHIP005703,Chennai,Bangalore,2024-03-23,2024-03-25,2024-03-28,Trailer,855,Rain,Light,Yes,3,2,1,1,1,855,1,5,3,1
SHIP005704,Kolkata,Ahmedabad,2023-10-30,2023-11-05,2023-11-08,Container,1805,Rain,Heavy,Yes,3,6,0,1,3,5415,3,0,10,4
SHIP005705,Bangalore,Delhi,2024-04-12,2024-04-17,2024-04-19,Container,1541,Clear,Heavy,Yes,2,5,0,0,3,4623,0,4,4,2
SHIP005706,Hyderabad,Ahmedabad,2023-06-12,2023-06-14,2023-06-18,Truck,738,Clear,Moderate,Yes,4,2,0,0,2,1476,0,0,6,2
SHIP005707,Kolkata,Bangalore,2023-09-02,2023-09-06,2023-09-07,Container,1323,Clear,Moderate,Yes,1,4,1,0,2,2646,0,5,9,3
SHIP005708,Delhi,Jaipur,2023-09-13,2023-09-19,2023-09-19,Lorry,1803,Clear,Light,No,0,6,0,0,1,1803,0,2,9,3
SHIP005709,Hyderabad,Kolkata,2024-02-12,2024-02-13,2024-02-13,Container,402,Clear,Light,No,0,1,0,0,1,402,0,0,2,1
SHIP005710,Pune,Chennai,2023-08-03,2023-08-09,2023-08-15,Lorry,1865,Clear,Heavy,Yes,6,6,0,0,3,5595,0,3,8,3
SHIP005711,Kolkata,Pune,2023-12-04,2023-12-09,2023-12-11,Truck,1653,Rain,Moderate,Yes,2,5,0,1,2,3306,2,0,12,4
SHIP005712,Bangalore,Ahmedabad,2023-10-28,2023-10-29,2023-10-30,Container,592,Clear,Moderate,Yes,1,1,1,0,2,1184,0,5,10,4
SHIP005713,Hyderabad,Bangalore,2023-07-31,2023-08-05,2023-08-06,Container,1585,Rain,Light,Yes,1,5,0,1,1,1585,1,0,7,3
SHIP005714,Kolkata,Ahmedabad,2023-02-07,2023-02-09,2023-02-09,Trailer,862,Clear,Light,No,0,2,0,0,1,862,0,1,2,1
SHIP005715,Bangalore,Delhi,2023-03-15,2023-03-17,2023-03-18,Trailer,667,Rain,Light,Yes,1,2,0,1,1,667,1,2,3,1
SHIP005716,Chennai,Delhi,2023-10-04,2023-10-08,2023-10-14,Container,1495,Clear,Moderate,Yes,6,4,0,0,2,2990,0,2,10,4
SHIP005717,Bangalore,Pune,2023-10-30,2023-11-04,2023-11-04,Lorry,1552,Clear,Light,No,0,5,0,0,1,1552,0,0,10,4
SHIP005718,Kolkata,Mumbai,2024-03-14,2024-03-18,2024-03-19,Trailer,1443,Rain,Light,Yes,1,4,0,1,1,1443,1,3,3,1
SHIP005719,Jaipur,Bangalore,2023-12-16,2023-12-19,2023-12-23,Lorry,1182,Clear,Light,Yes,4,3,1,0,1,1182,0,5,12,4
SHIP005720,Pune,Delhi,2024-05-26,2024-06-01,2024-06-02,Container,1876,Clear,Moderate,Yes,1,6,1,0,2,3752,0,6,5,2
SHIP005721,Jaipur,Pune,2024-04-20,2024-04-24,2024-04-28,Container,1261,Clear,Heavy,Yes,4,4,1,0,3,3783,0,5,4,2
SHIP005722,Kolkata,Pune,2023-10-20,2023-10-24,2023-10-24,Lorry,1203,Clear,Light,No,0,4,0,0,1,1203,0,4,10,4
SHIP005723,Chennai,Kolkata,2023-10-19,2023-10-20,2023-10-22,Truck,568,Fog,Light,Yes,2,1,0,2,1,568,2,3,10,4
SHIP005724,Kolkata,Chennai,2023-06-04,2023-06-10,2023-06-11,Trailer,1970,Clear,Moderate,Yes,1,6,1,0,2,3940,0,6,6,2
SHIP005725,Hyderabad,Jaipur,2023-10-31,2023-11-02,2023-11-02,Lorry,793,Clear,Light,No,0,2,0,0,1,793,0,1,10,4
SHIP005726,Bangalore,Delhi,2023-02-21,2023-02-26,2023-02-28,Container,1514,Clear,Light,Yes,2,5,0,0,1,1514,0,1,2,1
SHIP005727,Hyderabad,Jaipur,2023-10-04,2023-10-10,2023-10-10,Lorry,1825,Clear,Light,No,0,6,0,0,1,1825,0,2,10,4
SHIP005728,Hyderabad,Lucknow,2023-02-15,2023-02-20,2023-02-25,Lorry,1513,Clear,Light,Yes,5,5,0,0,1,1513,0,2,2,1
SHIP005729,Delhi,Lucknow,2023-01-17,2023-01-19,2023-01-21,Truck,845,Fog,Light,Yes,2,2,0,2,1,845,2,1,1,1
SHIP005730,Mumbai,Pune,2024-01-23,2024-01-27,2024-01-29,Trailer,1313,Fog,Light,Yes,2,4,0,2,1,1313,2,1,1,1
SHIP005731,Jaipur,Chennai,2023-01-28,2023-01-31,2023-02-01,Container,1107,Clear,Moderate,Yes,1,3,1,0,2,2214,0,5,1,1
SHIP005732,Delhi,Lucknow,2024-03-15,2024-03-20,2024-03-26,Lorry,1717,Rain,Moderate,Yes,6,5,0,1,2,3434,2,4,3,1
SHIP005733,Chennai,Kolkata,2024-04-04,2024-04-10,2024-04-14,Lorry,1862,Clear,Light,Yes,4,6,0,0,1,1862,0,3,4,2
SHIP005734,Ahmedabad,Delhi,2024-04-03,2024-04-11,2024-04-07,Lorry,1405,Rain,Light,Yes,-4,8,0,1,1,1405,1,2,4,2
SHIP005735,Ahmedabad,Hyderabad,2023-03-07,2023-03-08,2023-03-10,Trailer,522,Fog,Light,Yes,2,1,0,2,1,522,2,1,3,1
SHIP005736,Lucknow,Pune,2023-03-18,2023-03-22,2023-03-23,Lorry,1266,Clear,Moderate,Yes,1,4,1,0,2,2532,0,5,3,1
SHIP005737,Bangalore,Mumbai,2023-09-18,2023-09-22,2023-09-23,Trailer,1296,Rain,Light,Yes,1,4,0,1,1,1296,1,0,9,3
SHIP005738,Lucknow,Hyderabad,2023-06-26,2023-07-02,2023-07-02,Lorry,1880,Clear,Light,No,0,6,0,0,1,1880,0,0,6,2
SHIP005739,Bangalore,Mumbai,2024-02-10,2024-02-14,2024-02-16,Container,1272,Rain,Moderate,Yes,2,4,1,1,2,2544,2,5,2,1
SHIP005740,Lucknow,Mumbai,2023-07-12,2023-07-18,2023-07-21,Lorry,1918,Rain,Heavy,Yes,3,6,0,1,3,5754,3,2,7,3
SHIP005741,Delhi,Kolkata,2024-05-16,2024-05-19,2024-05-22,Trailer,1177,Fog,Moderate,Yes,3,3,0,2,2,2354,4,3,5,2
SHIP005742,Hyderabad,Kolkata,2023-03-17,2023-03-18,2023-03-21,Container,280,Rain,Light,Yes,3,1,0,1,1,280,1,4,3,1
SHIP005743,Delhi,Ahmedabad,2023-06-02,2023-06-05,2023-06-05,Lorry,953,Clear,Light,No,0,3,0,0,1,953,0,4,6,2
SHIP005744,Mumbai,Delhi,2024-04-23,2024-04-25,2024-04-25,Trailer,740,Clear,Light,No,0,2,0,0,1,740,0,1,4,2
SHIP005745,Pune,Bangalore,2023-11-15,2023-11-18,2023-11-20,Trailer,963,Rain,Moderate,Yes,2,3,0,1,2,1926,2,2,11,4
SHIP005746,Pune,Jaipur,2024-02-06,2024-02-07,2024-02-11,Container,371,Fog,Heavy,Yes,4,1,0,2,3,1113,6,1,2,1
SHIP005747,Delhi,Kolkata,2024-02-09,2024-02-15,2024-02-16,Lorry,1965,Clear,Moderate,Yes,1,6,0,0,2,3930,0,4,2,1
SHIP005748,Bangalore,Lucknow,2024-02-05,2024-02-11,2024-02-11,Truck,1994,Clear,Light,No,0,6,0,0,1,1994,0,0,2,1
SHIP005749,Chennai,Pune,2023-02-26,2023-03-02,2023-03-09,Container,1304,Clear,Heavy,Yes,7,4,1,0,3,3912,0,6,2,1
SHIP005750,Kolkata,Chennai,2023-10-02,2023-10-05,2023-10-05,Lorry,1127,Clear,Light,No,0,3,0,0,1,1127,0,0,10,4
SHIP005751,Mumbai,Hyderabad,2024-02-28,2024-02-29,2024-03-05,Truck,556,Fog,Moderate,Yes,5,1,0,2,2,1112,4,2,2,1
SHIP005752,Ahmedabad,Mumbai,2023-06-21,2023-06-23,2023-06-25,Lorry,684,Rain,Moderate,Yes,2,2,0,1,2,1368,2,2,6,2
SHIP005753,Pune,Jaipur,2024-01-09,2024-01-13,2024-01-15,Trailer,1378,Rain,Moderate,Yes,2,4,0,1,2,2756,2,1,1,1
SHIP005754,Kolkata,Pune,2023-06-23,2023-06-24,2023-06-26,Truck,268,Clear,Heavy,Yes,2,1,0,0,3,804,0,4,6,2
SHIP005755,Lucknow,Jaipur,2023-06-06,2023-06-07,2023-06-07,Trailer,370,Clear,Light,No,0,1,0,0,1,370,0,1,6,2
SHIP005756,Ahmedabad,Jaipur,2023-06-17,2023-06-22,2023-06-23,Lorry,1773,Rain,Light,Yes,1,5,1,1,1,1773,1,5,6,2
SHIP005757,Lucknow,Kolkata,2023-05-04,2023-05-07,2023-05-14,Truck,995,Fog,Moderate,Yes,7,3,0,2,2,1990,4,3,5,2
SHIP005758,Pune,Jaipur,2024-01-30,2024-01-31,2024-02-02,Truck,420,Fog,Light,Yes,2,1,0,2,1,420,2,1,1,1
SHIP005759,Jaipur,Bangalore,2023-10-23,2023-10-26,2023-10-28,Container,1178,Rain,Moderate,Yes,2,3,0,1,2,2356,2,0,10,4
SHIP005760,Mumbai,Hyderabad,2023-09-07,2023-09-08,2023-09-08,Lorry,261,Clear,Light,No,0,1,0,0,1,261,0,3,9,3
SHIP005761,Lucknow,Delhi,2023-02-02,2023-02-04,2023-02-09,Lorry,683,Clear,Light,Yes,5,2,0,0,1,683,0,3,2,1
SHIP005762,Pune,Bangalore,2024-03-04,2024-03-05,2024-03-07,Trailer,280,Clear,Light,Yes,2,1,0,0,1,280,0,0,3,1
SHIP005763,Hyderabad,Jaipur,2023-06-14,2023-06-16,2023-06-18,Lorry,644,Clear,Heavy,Yes,2,2,0,0,3,1932,0,2,6,2
SHIP005764,Bangalore,Lucknow,2023-01-19,2023-01-20,2023-01-24,Trailer,536,Fog,Heavy,Yes,4,1,0,2,3,1608,6,3,1,1
SHIP005765,Pune,Ahmedabad,2023-12-21,2023-12-22,2023-12-29,Container,278,Fog,Moderate,Yes,7,1,0,2,2,556,4,3,12,4
SHIP005766,Kolkata,Bangalore,2024-02-06,2024-02-09,2024-02-09,Container,1114,Clear,Light,No,0,3,0,0,1,1114,0,1,2,1
SHIP005767,Hyderabad,Kolkata,2023-04-28,2023-05-03,2023-05-03,Container,1522,Clear,Light,No,0,5,0,0,1,1522,0,4,4,2
SHIP005768,Pune,Mumbai,2023-09-24,2023-09-25,2023-09-27,Container,258,Fog,Light,Yes,2,1,1,2,1,258,2,6,9,3
SHIP005769,Bangalore,Lucknow,2024-03-04,2024-03-05,2024-03-07,Truck,392,Fog,Light,Yes,2,1,0,2,1,392,2,0,3,1
SHIP005770,Bangalore,Ahmedabad,2023-12-17,2023-12-18,2023-12-18,Truck,339,Clear,Light,No,0,1,1,0,1,339,0,6,12,4
SHIP005771,Jaipur,Mumbai,2024-03-30,2024-04-01,2024-04-03,Container,768,Rain,Moderate,Yes,2,2,1,1,2,1536,2,5,3,1
SHIP005772,Ahmedabad,Bangalore,2024-03-06,2024-03-10,2024-03-09,Trailer,961,Clear,Moderate,Yes,-1,4,0,0,2,1922,0,2,3,1
SHIP005773,Lucknow,Pune,2023-01-23,2023-01-24,2023-01-24,Truck,276,Clear,Light,No,0,1,0,0,1,276,0,0,1,1
SHIP005774,Delhi,Jaipur,2024-03-13,2024-03-15,2024-03-17,Lorry,615,Clear,Heavy,Yes,2,2,0,0,3,1845,0,2,3,1
SHIP005775,Ahmedabad,Kolkata,2023-01-18,2023-01-24,2023-01-29,Trailer,1925,Clear,Moderate,Yes,5,6,0,0,2,3850,0,2,1,1
SHIP005776,Kolkata,Lucknow,2023-10-16,2023-10-21,2023-10-21,Lorry,1656,Clear,Light,No,0,5,0,0,1,1656,0,0,10,4
SHIP005777,Hyderabad,Jaipur,2024-01-26,2024-01-30,2024-02-02,Truck,1280,Fog,Moderate,Yes,3,4,0,2,2,2560,4,4,1,1
SHIP005778,Mumbai,Lucknow,2023-05-11,2023-05-14,2023-05-16,Lorry,1037,Clear,Light,Yes,2,3,0,0,1,1037,0,3,5,2
SHIP005779,Hyderabad,Mumbai,2023-05-26,2023-05-30,2023-05-31,Trailer,1306,Rain,Light,Yes,1,4,0,1,1,1306,1,4,5,2
SHIP005780,Mumbai,Hyderabad,2023-06-07,2023-06-10,2023-06-10,Container,1018,Clear,Light,No,0,3,0,0,1,1018,0,2,6,2
SHIP005781,Jaipur,Delhi,2023-03-19,2023-03-24,2023-03-26,Container,1620,Clear,Heavy,Yes,2,5,1,0,3,4860,0,6,3,1
SHIP005782,Hyderabad,Pune,2023-06-03,2023-06-08,2023-06-08,Trailer,1712,Clear,Light,No,0,5,1,0,1,1712,0,5,6,2
SHIP005783,Jaipur,Bangalore,2024-04-14,2024-04-15,2024-04-18,Truck,334,Fog,Moderate,Yes,3,1,1,2,2,668,4,6,4,2
SHIP005784,Ahmedabad,Bangalore,2023-08-08,2023-08-14,2023-08-14,Truck,1802,Clear,Light,No,0,6,0,0,1,1802,0,1,8,3
SHIP005785,Pune,Bangalore,2023-02-05,2023-02-07,2023-02-12,Lorry,731,Rain,Moderate,Yes,5,2,1,1,2,1462,2,6,2,1
SHIP005786,Chennai,Hyderabad,2023-07-27,2023-07-29,2023-07-29,Truck,827,Clear,Light,No,0,2,0,0,1,827,0,3,7,3
SHIP005787,Hyderabad,Lucknow,2024-02-14,2024-02-18,2024-02-19,Lorry,1368,Rain,Light,Yes,1,4,0,1,1,1368,1,2,2,1
SHIP005788,Hyderabad,Bangalore,2023-02-11,2023-02-12,2023-02-13,Container,201,Rain,Light,Yes,1,1,1,1,1,201,1,5,2,1
SHIP005789,Bangalore,Delhi,2023-08-27,2023-08-31,2023-09-05,Trailer,1232,Clear,Heavy,Yes,5,4,1,0,3,3696,0,6,8,3
SHIP005790,Lucknow,Pune,2023-05-01,2023-05-06,2023-05-07,Container,1697,Clear,Moderate,Yes,1,5,0,0,2,3394,0,0,5,2
SHIP005791,Bangalore,Kolkata,2023-07-30,2023-08-02,2023-08-09,Trailer,900,Fog,Light,Yes,7,3,1,2,1,900,2,6,7,3
SHIP005792,Ahmedabad,Bangalore,2024-04-06,2024-04-09,2024-04-09,Truck,1102,Clear,Light,No,0,3,1,0,1,1102,0,5,4,2
SHIP005793,Delhi,Jaipur,2023-01-15,2023-01-16,2023-01-19,Container,550,Fog,Moderate,Yes,3,1,1,2,2,1100,4,6,1,1
SHIP005794,Hyderabad,Lucknow,2024-02-20,2024-02-24,2024-02-26,Container,1262,Rain,Moderate,Yes,2,4,0,1,2,2524,2,1,2,1
SHIP005795,Ahmedabad,Lucknow,2023-02-02,2023-02-03,2023-02-07,Container,423,Clear,Heavy,Yes,4,1,0,0,3,1269,0,3,2,1
SHIP005796,Pune,Ahmedabad,2023-07-30,2023-08-05,2023-08-09,Container,1905,Clear,Moderate,Yes,4,6,1,0,2,3810,0,6,7,3
SHIP005797,Mumbai,Chennai,2023-06-03,2023-06-06,2023-06-06,Truck,1033,Clear,Light,No,0,3,1,0,1,1033,0,5,6,2
SHIP005798,Delhi,Jaipur,2023-10-01,2023-10-05,2023-10-06,Lorry,1237,Rain,Light,Yes,1,4,1,1,1,1237,1,6,10,4
SHIP005799,Jaipur,Mumbai,2023-09-22,2023-09-27,2023-10-01,Truck,1602,Rain,Moderate,Yes,4,5,0,1,2,3204,2,4,9,3
SHIP005800,Lucknow,Chennai,2023-07-14,2023-07-17,2023-07-20,Lorry,1095,Fog,Moderate,Yes,3,3,0,2,2,2190,4,4,7,3
SHIP005801,Lucknow,Jaipur,2024-01-18,2024-01-23,2024-01-23,Trailer,1622,Clear,Light,No,0,5,0,0,1,1622,0,3,1,1
SHIP005802,Chennai,Bangalore,2024-05-10,2024-05-14,2024-05-15,Lorry,1359,Rain,Light,Yes,1,4,0,1,1,1359,1,4,5,2
SHIP005803,Ahmedabad,Bangalore,2024-05-25,2024-05-29,2024-05-29,Truck,1287,Clear,Light,No,0,4,1,0,1,1287,0,5,5,2
SHIP005804,Bangalore,Jaipur,2023-05-10,2023-05-15,2023-05-16,Container,1695,Clear,Moderate,Yes,1,5,0,0,2,3390,0,2,5,2
SHIP005805,Mumbai,Bangalore,2023-06-25,2023-06-28,2023-06-30,Trailer,1106,Clear,Heavy,Yes,2,3,1,0,3,3318,0,6,6,2
SHIP005806,Kolkata,Hyderabad,2023-10-07,2023-10-12,2023-10-14,Container,1629,Clear,Heavy,Yes,2,5,1,0,3,4887,0,5,10,4
SHIP005807,Lucknow,Pune,2023-03-14,2023-03-15,2023-03-18,Lorry,535,Clear,Moderate,Yes,3,1,0,0,2,1070,0,1,3,1
SHIP005808,Kolkata,Delhi,2023-11-14,2023-11-22,2023-11-17,Lorry,910,Clear,Light,Yes,-5,8,0,0,1,910,0,1,11,4
SHIP005809,Delhi,Ahmedabad,2023-10-17,2023-10-21,2023-10-22,Container,1453,Clear,Moderate,Yes,1,4,0,0,2,2906,0,1,10,4
SHIP005810,Kolkata,Jaipur,2023-07-14,2023-07-15,2023-07-16,Container,428,Rain,Light,Yes,1,1,0,1,1,428,1,4,7,3
SHIP005811,Ahmedabad,Pune,2023-11-18,2023-11-19,2023-11-22,Container,539,Fog,Moderate,Yes,3,1,1,2,2,1078,4,5,11,4
SHIP005812,Jaipur,Kolkata,2023-06-30,2023-07-02,2023-07-07,Container,777,Rain,Light,Yes,5,2,0,1,1,777,1,4,6,2
SHIP005813,Pune,Hyderabad,2023-08-10,2023-08-12,2023-08-13,Truck,769,Clear,Moderate,Yes,1,2,0,0,2,1538,0,3,8,3
SHIP005814,Mumbai,Pune,2023-12-16,2023-12-18,2023-12-22,Container,678,Rain,Moderate,Yes,4,2,1,1,2,1356,2,5,12,4
SHIP005815,Bangalore,Chennai,2023-11-01,2023-11-02,2023-11-04,Trailer,553,Rain,Moderate,Yes,2,1,0,1,2,1106,2,2,11,4
SHIP005816,Delhi,Pune,2024-01-05,2024-01-07,2024-01-08,Container,614,Clear,Moderate,Yes,1,2,0,0,2,1228,0,4,1,1
SHIP005817,Delhi,Pune,2023-10-27,2023-10-28,2023-10-30,Container,343,Rain,Moderate,Yes,2,1,0,1,2,686,2,4,10,4
SHIP005818,Pune,Jaipur,2023-06-17,2023-06-20,2023-06-20,Container,1022,Clear,Light,No,0,3,1,0,1,1022,0,5,6,2
SHIP005819,Chennai,Bangalore,2023-11-07,2023-11-09,2023-11-09,Truck,811,Clear,Light,No,0,2,0,0,1,811,0,1,11,4
SHIP005820,Bangalore,Delhi,2024-01-22,2024-01-28,2024-02-01,Container,1938,Clear,Moderate,Yes,4,6,0,0,2,3876,0,0,1,1
SHIP005821,Ahmedabad,Bangalore,2024-03-24,2024-03-27,2024-03-27,Trailer,1167,Clear,Light,No,0,3,1,0,1,1167,0,6,3,1
SHIP005822,Mumbai,Hyderabad,2023-12-18,2023-12-24,2023-12-24,Lorry,1949,Clear,Light,No,0,6,0,0,1,1949,0,0,12,4
SHIP005823,Mumbai,Kolkata,2023-09-27,2023-10-02,2023-10-04,Trailer,1528,Clear,Heavy,Yes,2,5,0,0,3,4584,0,2,9,3
SHIP005824,Jaipur,Lucknow,2023-07-03,2023-07-04,2023-07-04,Trailer,575,Clear,Light,No,0,1,0,0,1,575,0,0,7,3
SHIP005825,Ahmedabad,Kolkata,2024-05-30,2024-06-04,2024-06-11,Truck,1618,Rain,Moderate,Yes,7,5,0,1,2,3236,2,3,5,2
SHIP005826,Chennai,Delhi,2023-10-11,2023-10-14,2023-10-17,Truck,1018,Rain,Light,Yes,3,3,0,1,1,1018,1,2,10,4
SHIP005827,Hyderabad,Chennai,2024-03-12,2024-03-16,2024-03-20,Truck,1262,Clear,Light,Yes,4,4,0,0,1,1262,0,1,3,1
SHIP005828,Pune,Delhi,2024-02-02,2024-02-04,2024-02-04,Truck,872,Clear,Light,No,0,2,0,0,1,872,0,4,2,1
SHIP005829,Mumbai,Delhi,2023-10-30,2023-11-01,2023-11-05,Lorry,632,Clear,Light,Yes,4,2,0,0,1,632,0,0,10,4
SHIP005830,Jaipur,Lucknow,2023-12-01,2023-12-04,2023-12-05,Truck,1075,Rain,Light,Yes,1,3,0,1,1,1075,1,4,12,4
SHIP005831,Delhi,Chennai,2023-03-24,2023-03-29,2023-03-29,Lorry,1618,Clear,Light,No,0,5,0,0,1,1618,0,4,3,1
SHIP005832,Delhi,Chennai,2023-01-03,2023-01-05,2023-01-06,Container,712,Clear,Moderate,Yes,1,2,0,0,2,1424,0,1,1,1
SHIP005833,Bangalore,Mumbai,2023-11-23,2023-11-25,2023-11-25,Trailer,655,Clear,Light,No,0,2,0,0,1,655,0,3,11,4
SHIP005834,Mumbai,Hyderabad,2023-08-14,2023-08-17,2023-08-20,Trailer,1181,Rain,Light,Yes,3,3,0,1,1,1181,1,0,8,3
SHIP005835,Delhi,Chennai,2023-10-28,2023-10-29,2023-10-29,Container,534,Clear,Light,No,0,1,1,0,1,534,0,5,10,4
SHIP005836,Pune,Delhi,2023-07-15,2023-07-18,2023-07-18,Trailer,910,Clear,Light,No,0,3,1,0,1,910,0,5,7,3
SHIP005837,Mumbai,Hyderabad,2024-04-05,2024-04-08,2024-04-12,Container,1013,Clear,Light,Yes,4,3,0,0,1,1013,0,4,4,2
SHIP005838,Ahmedabad,Mumbai,2023-01-14,2023-01-20,2023-01-21,Lorry,1884,Clear,Moderate,Yes,1,6,1,0,2,3768,0,5,1,1
SHIP005839,Lucknow,Chennai,2023-06-10,2023-06-14,2023-06-18,Container,1385,Fog,Heavy,Yes,4,4,1,2,3,4155,6,5,6,2
SHIP005840,Kolkata,Chennai,2023-04-03,2023-04-05,2023-04-05,Container,811,Clear,Light,No,0,2,0,0,1,811,0,0,4,2
SHIP005841,Delhi,Chennai,2024-01-28,2024-02-03,2024-02-10,Container,1894,Fog,Heavy,Yes,7,6,1,2,3,5682,6,6,1,1
SHIP005842,Mumbai,Lucknow,2024-04-28,2024-04-30,2024-05-02,Truck,742,Fog,Light,Yes,2,2,1,2,1,742,2,6,4,2
SHIP005843,Delhi,Bangalore,2024-01-20,2024-01-22,2024-01-22,Container,775,Clear,Light,No,0,2,1,0,1,775,0,5,1,1
SHIP005844,Jaipur,Bangalore,2023-08-14,2023-08-16,2023-08-18,Trailer,632,Clear,Light,Yes,2,2,0,0,1,632,0,0,8,3
SHIP005845,Lucknow,Chennai,2023-03-07,2023-03-09,2023-03-11,Container,604,Clear,Heavy,Yes,2,2,0,0,3,1812,0,1,3,1
SHIP005846,Lucknow,Pune,2024-02-19,2024-02-21,2024-02-24,Truck,732,Rain,Light,Yes,3,2,0,1,1,732,1,0,2,1
SHIP005847,Ahmedabad,Lucknow,2023-10-30,2023-11-01,2023-11-04,Container,637,Rain,Light,Yes,3,2,0,1,1,637,1,0,10,4
SHIP005848,Hyderabad,Chennai,2023-11-22,2023-11-26,2023-11-28,Truck,1347,Rain,Moderate,Yes,2,4,0,1,2,2694,2,2,11,4
SHIP005849,Lucknow,Jaipur,2023-05-30,2023-06-03,2023-06-06,Trailer,1431,Clear,Light,Yes,3,4,0,0,1,1431,0,1,5,2
SHIP005850,Ahmedabad,Mumbai,2023-04-18,2023-04-23,2023-04-28,Container,1585,Rain,Moderate,Yes,5,5,0,1,2,3170,2,1,4,2
SHIP005851,Bangalore,Kolkata,2023-03-07,2023-03-10,2023-03-09,Truck,625,Clear,Moderate,Yes,-1,3,0,0,2,1250,0,1,3,1
SHIP005852,Bangalore,Delhi,2023-09-28,2023-10-01,2023-10-06,Container,1006,Clear,Heavy,Yes,5,3,0,0,3,3018,0,3,9,3
SHIP005853,Bangalore,Chennai,2023-12-03,2023-12-05,2023-12-05,Lorry,657,Clear,Light,No,0,2,1,0,1,657,0,6,12,4
SHIP005854,Ahmedabad,Jaipur,2023-02-09,2023-02-13,2023-02-13,Lorry,1217,Clear,Light,No,0,4,0,0,1,1217,0,3,2,1
SHIP005855,Jaipur,Chennai,2023-12-10,2023-12-14,2023-12-14,Lorry,1404,Clear,Light,No,0,4,1,0,1,1404,0,6,12,4
SHIP005856,Lucknow,Bangalore,2023-12-21,2023-12-22,2023-12-26,Trailer,207,Rain,Moderate,Yes,4,1,0,1,2,414,2,3,12,4
SHIP005857,Jaipur,Hyderabad,2023-02-21,2023-02-22,2023-02-23,Truck,575,Rain,Light,Yes,1,1,0,1,1,575,1,1,2,1
SHIP005858,Pune,Bangalore,2023-04-18,2023-04-19,2023-04-22,Lorry,451,Clear,Light,Yes,3,1,0,0,1,451,0,1,4,2
SHIP005859,Lucknow,Mumbai,2023-08-12,2023-08-18,2023-08-20,Truck,1967,Rain,Moderate,Yes,2,6,1,1,2,3934,2,5,8,3
SHIP005860,Bangalore,Pune,2024-03-23,2024-03-25,2024-03-26,Trailer,631,Rain,Light,Yes,1,2,1,1,1,631,1,5,3,1
SHIP005861,Kolkata,Lucknow,2024-01-21,2024-01-22,2024-01-25,Container,468,Fog,Moderate,Yes,3,1,1,2,2,936,4,6,1,1
SHIP005862,Mumbai,Delhi,2023-10-08,2023-10-14,2023-10-16,Truck,1968,Fog,Light,Yes,2,6,1,2,1,1968,2,6,10,4
SHIP005863,Kolkata,Bangalore,2023-05-30,2023-06-01,2023-06-02,Truck,827,Clear,Moderate,Yes,1,2,0,0,2,1654,0,1,5,2
SHIP005864,Mumbai,Kolkata,2023-07-04,2023-07-05,2023-07-07,Lorry,367,Fog,Light,Yes,2,1,0,2,1,367,2,1,7,3
SHIP005865,Chennai,Ahmedabad,2023-05-24,2023-05-29,2023-05-29,Truck,1727,Clear,Light,No,0,5,0,0,1,1727,0,2,5,2
SHIP005866,Lucknow,Bangalore,2024-03-18,2024-03-21,2024-03-24,Container,1197,Rain,Light,Yes,3,3,0,1,1,1197,1,0,3,1
SHIP005867,Lucknow,Mumbai,2023-04-17,2023-04-18,2023-04-22,Trailer,211,Clear,Moderate,Yes,4,1,0,0,2,422,0,0,4,2
SHIP005868,Chennai,Pune,2024-05-13,2024-05-14,2024-05-15,Truck,516,Clear,Moderate,Yes,1,1,0,0,2,1032,0,0,5,2
SHIP005869,Pune,Kolkata,2024-05-03,2024-05-06,2024-05-11,Truck,1158,Clear,Moderate,Yes,5,3,0,0,2,2316,0,4,5,2
SHIP005870,Delhi,Chennai,2023-05-09,2023-05-11,2023-05-13,Lorry,752,Clear,Heavy,Yes,2,2,0,0,3,2256,0,1,5,2
SHIP005871,Delhi,Ahmedabad,2023-05-31,2023-06-01,2023-06-01,Truck,331,Clear,Light,No,0,1,0,0,1,331,0,2,5,2
SHIP005872,Delhi,Ahmedabad,2023-10-29,2023-11-02,2023-11-02,Lorry,1345,Clear,Light,No,0,4,1,0,1,1345,0,6,10,4
SHIP005873,Pune,Jaipur,2024-04-21,2024-04-26,2024-04-26,Container,1535,Clear,Light,No,0,5,1,0,1,1535,0,6,4,2
SHIP005874,Delhi,Ahmedabad,2023-11-08,2023-11-14,2023-11-16,Container,1997,Rain,Moderate,Yes,2,6,0,1,2,3994,2,2,11,4
